verb_id,language,mood,tense,pronoun,conjugated_form
5,ES,Indicativo,pretérito pluscuamperfecto,nosotros,visto
5,ES,Indicativo,pretérito pluscuamperfecto,vosotros,visto
5,ES,Indicativo,pretérito pluscuamperfecto,ellos/ellas,visto
5,ES,Indicativo,Pretérito indefinido,yo,vi
5,ES,Indicativo,Pretérito indefinido,tú,viste
5,ES,Indicativo,Pretérito indefinido,él/ella,vio
5,ES,Indicativo,Pretérito indefinido,nosotros,vimos
5,ES,Indicativo,Pretérito indefinido,vosotros,visteis
5,ES,Indicativo,Pretérito indefinido,ellos/ellas,vieron
5,ES,Indicativo,pretérito anterior,yo,visto
5,ES,Indicativo,pretérito anterior,tú,visto
5,ES,Indicativo,pretérito anterior,él/ella,visto
5,ES,Indicativo,pretérito anterior,nosotros,visto
5,ES,Indicativo,pretérito anterior,vosotros,visto
5,ES,Indicativo,pretérito anterior,ellos/ellas,visto
5,ES,Indicativo,Futuro,yo,veré
5,ES,Indicativo,Futuro,tú,verás
5,ES,Indicativo,Futuro,él/ella,verá
5,ES,Indicativo,Futuro,nosotros,veremos
5,ES,Indicativo,Futuro,vosotros,veréis
5,ES,Indicativo,Futuro,ellos/ellas,verán
5,ES,Indicativo,futuro perfecto,yo,visto
5,ES,Indicativo,futuro perfecto,tú,visto
5,ES,Indicativo,futuro perfecto,él/ella,visto
5,ES,Indicativo,futuro perfecto,nosotros,visto
5,ES,Indicativo,futuro perfecto,vosotros,visto
5,ES,Indicativo,futuro perfecto,ellos/ellas,visto
5,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,yo,vuela
5,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,tú,voliese
5,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,él/ella,volieras
5,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,nosotros,vuela
5,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,vosotros,voliese
5,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,ellos/ellas,voliéramos
5,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,yo,vido
5,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,tú,vido
5,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,él/ella,vido
5,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,nosotros,vido
5,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,vosotros,vido
5,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,ellos/ellas,vido
5,ES,Subjuntivo,Subjuntivo futuro,yo,viré
5,ES,Subjuntivo,Subjuntivo futuro,tú,viría
5,ES,Subjuntivo,Subjuntivo futuro,él/ella,vieres
5,ES,Subjuntivo,Subjuntivo futuro,nosotros,virá
5,ES,Subjuntivo,Subjuntivo futuro,vosotros,viría
5,ES,Subjuntivo,Subjuntivo futuro,ellos/ellas,viéremos
5,ES,Subjuntivo,Subjuntivo futuro perfecto,yo,vido
5,ES,Subjuntivo,Subjuntivo futuro perfecto,tú,vido
5,ES,Subjuntivo,Subjuntivo futuro perfecto,él/ella,vido
5,ES,Subjuntivo,Subjuntivo futuro perfecto,nosotros,vido
5,ES,Subjuntivo,Subjuntivo futuro perfecto,vosotros,vido
5,ES,Subjuntivo,Subjuntivo futuro perfecto,ellos/ellas,vido
5,ES,Subjuntivo,Subjuntivo presente,yo,vea
5,ES,Subjuntivo,Subjuntivo presente,tú,veas
5,ES,Subjuntivo,Subjuntivo presente,él/ella,vea
5,ES,Subjuntivo,Subjuntivo presente,nosotros,veamos
5,ES,Subjuntivo,Subjuntivo presente,vosotros,veáis
5,ES,Subjuntivo,Subjuntivo presente,ellos/ellas,vean
5,ES,Subjuntivo,Subjuntivo pretérito perfecto,yo,visto
5,ES,Subjuntivo,Subjuntivo pretérito perfecto,tú,visto
5,ES,Subjuntivo,Subjuntivo pretérito perfecto,él/ella,visto
5,ES,Subjuntivo,Subjuntivo pretérito perfecto,nosotros,visto
5,ES,Subjuntivo,Subjuntivo pretérito perfecto,vosotros,visto
5,ES,Subjuntivo,Subjuntivo pretérito perfecto,ellos/ellas,visto
5,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,yo,viera
5,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,tú,vieras
5,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,él/ella,viera
5,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,nosotros,viéramos
5,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,vosotros,vierais
5,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,ellos/ellas,vieran
5,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,yo,visto
5,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,tú,visto
5,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,él/ella,visto
5,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,nosotros,visto
5,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,vosotros,visto
5,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,ellos/ellas,visto
5,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,yo,viese
5,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,tú,vieses
5,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,él/ella,viese
5,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,nosotros,viésemos
5,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,vosotros,vieseis
5,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,ellos/ellas,viesen
5,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,yo,visto
5,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,tú,visto
5,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,él/ella,visto
5,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,nosotros,visto
5,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,vosotros,visto
5,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,ellos/ellas,visto
5,ES,Subjuntivo,Subjuntivo futuro,yo,viere
5,ES,Subjuntivo,Subjuntivo futuro,tú,vieres
5,ES,Subjuntivo,Subjuntivo futuro,él/ella,viere
5,ES,Subjuntivo,Subjuntivo futuro,nosotros,viéremos
5,ES,Subjuntivo,Subjuntivo futuro,vosotros,viereis
5,ES,Subjuntivo,Subjuntivo futuro,ellos/ellas,vieren
5,ES,Subjuntivo,Subjuntivo futuro perfecto,yo,visto
5,ES,Subjuntivo,Subjuntivo futuro perfecto,tú,visto
5,ES,Subjuntivo,Subjuntivo futuro perfecto,él/ella,visto
5,ES,Subjuntivo,Subjuntivo futuro perfecto,nosotros,visto
5,ES,Subjuntivo,Subjuntivo futuro perfecto,vosotros,visto
5,ES,Subjuntivo,Subjuntivo futuro perfecto,ellos/ellas,visto
5,ES,Imperativo,Imperativo,tú,ve
5,ES,Imperativo,Imperativo,él/ella,vea
5,ES,Imperativo,Imperativo,nosotros,veamos
5,ES,Imperativo,Imperativo,vosotros,ved
5,ES,Imperativo,Imperativo,ellos/ellas,vean
5,ES,Imperativo,Imperativo,tú no,veas
5,ES,Imperativo,Imperativo,él/ella no,vea
5,ES,Imperativo,Imperativo,nosotros no,veamos
5,ES,Imperativo,Imperativo,vosotros no,veáis
5,ES,Imperativo,Imperativo,ellos/ellas no,vean
5,ES,Condicional,Condicional,yo,vería
5,ES,Condicional,Condicional,tú,verías
5,ES,Condicional,Condicional,él/ella,vería
5,ES,Condicional,Condicional,nosotros,veríamos
5,ES,Condicional,Condicional,vosotros,veríais
5,ES,Condicional,Condicional,ellos/ellas,verían
5,ES,Condicional,perfecto,yo,visto
5,ES,Condicional,perfecto,tú,visto
5,ES,Condicional,perfecto,él/ella,visto
5,ES,Condicional,perfecto,nosotros,visto
5,ES,Condicional,perfecto,vosotros,visto
5,ES,Condicional,perfecto,ellos/ellas,visto
5,ES,Infinitivo,Infinitivo,,ver
5,ES,Gerundio,Gerundio,,viendo
5,ES,Participo,Participo,,visto
6,FR,Infinitif,Infinitif,,prendre
6,FR,Indicatif,présent,je,prends
6,FR,Indicatif,présent,tu,prends
6,FR,Indicatif,présent,"il (elle, on)",prend
6,FR,Indicatif,présent,nous,prenons
6,FR,Indicatif,présent,vous,prenez
6,FR,Indicatif,présent,ils (elles),prennent
6,FR,Indicatif,imparfait,je,prenais
6,FR,Indicatif,imparfait,tu,prenais
6,FR,Indicatif,imparfait,"il (elle, on)",prenait
6,FR,Indicatif,imparfait,nous,prenions
6,FR,Indicatif,imparfait,vous,preniez
6,FR,Indicatif,imparfait,ils (elles),prenaient
6,FR,Indicatif,futur,je,prendrai
6,FR,Indicatif,futur,tu,prendras
6,FR,Indicatif,futur,"il (elle, on)",prendra
6,FR,Indicatif,futur,nous,prendrons
6,FR,Indicatif,futur,vous,prendrez
6,FR,Indicatif,futur,ils (elles),prendront
6,FR,Indicatif,passé simple,je,pris
6,FR,Indicatif,passé simple,tu,pris
6,FR,Indicatif,passé simple,"il (elle, on)",prit
6,FR,Indicatif,passé simple,nous,prîmes
6,FR,Indicatif,passé simple,vous,prîtes
6,FR,Indicatif,passé simple,ils (elles),prirent
6,FR,Conditionnel,Conditionnel présent,je,prendrais
6,FR,Conditionnel,Conditionnel présent,tu,prendrais
6,FR,Conditionnel,Conditionnel présent,"il (elle, on)",prendrait
6,FR,Conditionnel,Conditionnel présent,nous,prendrions
6,FR,Conditionnel,Conditionnel présent,vous,prendriez
6,FR,Conditionnel,Conditionnel présent,ils (elles),prendraient
6,FR,Subjonctif,Subjonctif présent,je,prenne
6,FR,Subjonctif,Subjonctif présent,tu,prennes
6,FR,Subjonctif,Subjonctif présent,"il (elle, on)",prenne
6,FR,Subjonctif,Subjonctif présent,nous,prenions
6,FR,Subjonctif,Subjonctif présent,vous,preniez
6,FR,Subjonctif,Subjonctif présent,ils (elles),prennent
6,FR,Subjonctif,Subjonctif imparfait,je,prisse
6,FR,Subjonctif,Subjonctif imparfait,tu,prisses
6,FR,Subjonctif,Subjonctif imparfait,"il (elle, on)",prît
6,FR,Subjonctif,Subjonctif imparfait,nous,prissions
6,FR,Subjonctif,Subjonctif imparfait,vous,prissiez
6,FR,Subjonctif,Subjonctif imparfait,ils (elles),prissent
6,FR,Imperatif,Impératif,,prenez
6,FR,Participe,Participe présent,,prenant
6,FR,Participe,Participe passé,masculin singulier,pris
6,FR,Participe,Participe passé,masculin pluriel,pris
6,FR,Participe,Participe passé,feminin singulier,prise
6,FR,Participe,Participe passé,feminin pluriel,prises
6,FR,Indicatif,Passé composé,je,j'ai pris
6,FR,Indicatif,Passé composé,tu,as pris
6,FR,Indicatif,Passé composé,"il (elle, on)",a pris
6,FR,Indicatif,Passé composé,nous,avons pris
6,FR,Indicatif,Passé composé,vous,avez pris
6,FR,Indicatif,Passé composé,ils (elles),ont pris
6,ES,Indicativo,Imperfecto,tú,tomí
6,ES,Indicativo,Imperfecto,él/ella,tomías
6,ES,Indicativo,Imperfecto,vosotros,tomió
6,ES,Indicativo,Imperfecto,ellos/ellas,tomíamos
6,ES,Indicativo,Pretérito pluscuamperfecto,yo,tomido
6,ES,Indicativo,Pretérito pluscuamperfecto,tú,tomido
6,ES,Indicativo,Pretérito pluscuamperfecto,él/ella,tomido
6,ES,Indicativo,Pretérito pluscuamperfecto,nosotros,tomido
6,ES,Indicativo,Pretérito pluscuamperfecto,vosotros,tomido
6,ES,Indicativo,Pretérito pluscuamperfecto,ellos/ellas,tomido
6,ES,Indicativo,Presente,yo,tomo
6,ES,Indicativo,Presente,tú,tomas
6,ES,Indicativo,Presente,él/ella,toma
6,ES,Indicativo,Presente,nosotros,tomamos
6,ES,Indicativo,Presente,vosotros,tomáis
6,ES,Indicativo,Presente,ellos/ellas,toman
6,ES,Indicativo,pretérito perfecto compuesto,yo,tomado
6,ES,Indicativo,pretérito perfecto compuesto,tú,tomado
6,ES,Indicativo,pretérito perfecto compuesto,él/ella,tomado
6,ES,Indicativo,pretérito perfecto compuesto,nosotros,tomado
6,ES,Indicativo,pretérito perfecto compuesto,vosotros,tomado
6,ES,Indicativo,pretérito perfecto compuesto,ellos/ellas,tomado
6,ES,Indicativo,Imperfecto,yo,tomaba
6,ES,Indicativo,Imperfecto,tú,tomabas
6,ES,Indicativo,Imperfecto,él/ella,tomaba
6,ES,Indicativo,Imperfecto,nosotros,tomábamos
6,ES,Indicativo,Imperfecto,vosotros,tomabais
6,ES,Indicativo,Imperfecto,ellos/ellas,tomaban
6,ES,Indicativo,pretérito pluscuamperfecto,yo,tomado
6,ES,Indicativo,pretérito pluscuamperfecto,tú,tomado
6,ES,Indicativo,pretérito pluscuamperfecto,él/ella,tomado
6,ES,Indicativo,pretérito pluscuamperfecto,nosotros,tomado
6,ES,Indicativo,pretérito pluscuamperfecto,vosotros,tomado
6,ES,Indicativo,pretérito pluscuamperfecto,ellos/ellas,tomado
6,ES,Indicativo,Pretérito indefinido,yo,tomé
6,ES,Indicativo,Pretérito indefinido,tú,tomaste
6,ES,Indicativo,Pretérito indefinido,él/ella,tomó
6,ES,Indicativo,Pretérito indefinido,nosotros,tomamos
6,ES,Indicativo,Pretérito indefinido,vosotros,tomasteis
6,ES,Indicativo,Pretérito indefinido,ellos/ellas,tomaron
6,ES,Indicativo,pretérito anterior,yo,tomado
6,ES,Indicativo,pretérito anterior,tú,tomado
6,ES,Indicativo,pretérito anterior,él/ella,tomado
6,ES,Indicativo,pretérito anterior,nosotros,tomado
6,ES,Indicativo,pretérito anterior,vosotros,tomado
6,ES,Indicativo,pretérito anterior,ellos/ellas,tomado
6,ES,Indicativo,Futuro,yo,tomaré
6,ES,Indicativo,Futuro,tú,tomarás
6,ES,Indicativo,Futuro,él/ella,tomará
6,ES,Indicativo,Futuro,nosotros,tomaremos
6,ES,Indicativo,Futuro,vosotros,tomaréis
6,ES,Indicativo,Futuro,ellos/ellas,tomarán
6,ES,Indicativo,futuro perfecto,yo,tomado
6,ES,Indicativo,futuro perfecto,tú,tomado
6,ES,Indicativo,futuro perfecto,él/ella,tomado
6,ES,Indicativo,futuro perfecto,nosotros,tomado
6,ES,Indicativo,futuro perfecto,vosotros,tomado
6,ES,Indicativo,futuro perfecto,ellos/ellas,tomado
6,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,tú,tomiese
6,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,él/ella,tomieras
6,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,vosotros,tomiese
6,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,ellos/ellas,tomiéramos
6,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,yo,tomido
6,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,tú,tomido
6,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,él/ella,tomido
6,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,nosotros,tomido
6,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,vosotros,tomido
6,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,ellos/ellas,tomido
6,ES,Subjuntivo,Subjuntivo futuro,yo,tomiré
6,ES,Subjuntivo,Subjuntivo futuro,tú,tomiría
6,ES,Subjuntivo,Subjuntivo futuro,él/ella,tomieres
6,ES,Subjuntivo,Subjuntivo futuro,nosotros,tomirá
6,ES,Subjuntivo,Subjuntivo futuro,vosotros,tomiría
6,ES,Subjuntivo,Subjuntivo futuro,ellos/ellas,tomiéremos
6,ES,Subjuntivo,Subjuntivo futuro perfecto,yo,tomido
6,ES,Subjuntivo,Subjuntivo futuro perfecto,tú,tomido
6,ES,Subjuntivo,Subjuntivo futuro perfecto,él/ella,tomido
6,ES,Subjuntivo,Subjuntivo futuro perfecto,nosotros,tomido
6,ES,Subjuntivo,Subjuntivo futuro perfecto,vosotros,tomido
6,ES,Subjuntivo,Subjuntivo futuro perfecto,ellos/ellas,tomido
6,ES,Subjuntivo,Subjuntivo presente,yo,tome
6,ES,Subjuntivo,Subjuntivo presente,tú,tomes
6,ES,Subjuntivo,Subjuntivo presente,él/ella,tome
6,ES,Subjuntivo,Subjuntivo presente,nosotros,tomemos
6,ES,Subjuntivo,Subjuntivo presente,vosotros,toméis
6,ES,Subjuntivo,Subjuntivo presente,ellos/ellas,tomen
6,ES,Subjuntivo,Subjuntivo pretérito perfecto,yo,tomado
6,ES,Subjuntivo,Subjuntivo pretérito perfecto,tú,tomado
6,ES,Subjuntivo,Subjuntivo pretérito perfecto,él/ella,tomado
6,ES,Subjuntivo,Subjuntivo pretérito perfecto,nosotros,tomado
6,ES,Subjuntivo,Subjuntivo pretérito perfecto,vosotros,tomado
6,ES,Subjuntivo,Subjuntivo pretérito perfecto,ellos/ellas,tomado
6,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,yo,tomara
6,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,tú,tomaras
6,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,él/ella,tomara
6,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,nosotros,tomáramos
6,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,vosotros,tomarais
6,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,ellos/ellas,tomaran
6,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,yo,tomado
6,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,tú,tomado
6,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,él/ella,tomado
6,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,nosotros,tomado
6,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,vosotros,tomado
6,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,ellos/ellas,tomado
6,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,yo,tomase
6,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,tú,tomases
6,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,él/ella,tomase
6,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,nosotros,tomásemos
6,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,vosotros,tomaseis
6,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,ellos/ellas,tomasen
6,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,yo,tomado
6,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,tú,tomado
6,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,él/ella,tomado
6,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,nosotros,tomado
6,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,vosotros,tomado
6,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,ellos/ellas,tomado
6,ES,Subjuntivo,Subjuntivo futuro,yo,tomare
6,ES,Subjuntivo,Subjuntivo futuro,tú,tomares
6,ES,Subjuntivo,Subjuntivo futuro,él/ella,tomare
6,ES,Subjuntivo,Subjuntivo futuro,nosotros,tomáremos
6,ES,Subjuntivo,Subjuntivo futuro,vosotros,tomareis
6,ES,Subjuntivo,Subjuntivo futuro,ellos/ellas,tomaren
6,ES,Subjuntivo,Subjuntivo futuro perfecto,yo,tomado
6,ES,Subjuntivo,Subjuntivo futuro perfecto,tú,tomado
6,ES,Subjuntivo,Subjuntivo futuro perfecto,él/ella,tomado
6,ES,Subjuntivo,Subjuntivo futuro perfecto,nosotros,tomado
6,ES,Subjuntivo,Subjuntivo futuro perfecto,vosotros,tomado
6,ES,Subjuntivo,Subjuntivo futuro perfecto,ellos/ellas,tomado
6,ES,Imperativo,Imperativo,tú,toma
6,ES,Imperativo,Imperativo,él/ella,tome
6,ES,Imperativo,Imperativo,nosotros,tomemos
6,ES,Imperativo,Imperativo,vosotros,tomad
6,ES,Imperativo,Imperativo,ellos/ellas,tomen
6,ES,Imperativo,Imperativo,tú no,tomes
6,ES,Imperativo,Imperativo,él/ella no,tome
6,ES,Imperativo,Imperativo,nosotros no,tomemos
6,ES,Imperativo,Imperativo,vosotros no,toméis
6,ES,Imperativo,Imperativo,ellos/ellas no,tomen
6,ES,Condicional,Condicional,yo,tomaría
6,ES,Condicional,Condicional,tú,tomarías
6,ES,Condicional,Condicional,él/ella,tomaría
6,ES,Condicional,Condicional,nosotros,tomaríamos
6,ES,Condicional,Condicional,vosotros,tomaríais
6,ES,Condicional,Condicional,ellos/ellas,tomarían
6,ES,Condicional,perfecto,yo,tomado
6,ES,Condicional,perfecto,tú,tomado
6,ES,Condicional,perfecto,él/ella,tomado
6,ES,Condicional,perfecto,nosotros,tomado
6,ES,Condicional,perfecto,vosotros,tomado
6,ES,Condicional,perfecto,ellos/ellas,tomado
6,ES,Infinitivo,Infinitivo,,tomar
6,ES,Gerundio,Gerundio,,tomando
6,ES,Participo,Participo,,tomado
7,FR,Infinitif,Infinitif,,pouvoir
7,FR,Indicatif,présent,je,peux
7,FR,Indicatif,présent,tu,peux
7,FR,Indicatif,présent,"il (elle, on)",peut
7,FR,Indicatif,présent,nous,pouvons
7,FR,Indicatif,présent,vous,pouvez
7,FR,Indicatif,présent,ils (elles),peuvent
7,FR,Indicatif,imparfait,je,pouvais
7,FR,Indicatif,imparfait,tu,pouvais
7,FR,Indicatif,imparfait,"il (elle, on)",pouvait
7,FR,Indicatif,imparfait,nous,pouvions
7,FR,Indicatif,imparfait,vous,pouviez
7,FR,Indicatif,imparfait,ils (elles),pouvaient
7,FR,Indicatif,futur,je,pourrai
7,FR,Indicatif,futur,tu,pourras
7,FR,Indicatif,futur,"il (elle, on)",pourra
7,FR,Indicatif,futur,nous,pourrons
7,FR,Indicatif,futur,vous,pourrez
7,FR,Indicatif,futur,ils (elles),pourront
7,FR,Indicatif,passé simple,je,pus
7,FR,Indicatif,passé simple,tu,pus
7,FR,Indicatif,passé simple,"il (elle, on)",put
7,FR,Indicatif,passé simple,nous,pûmes
7,FR,Indicatif,passé simple,vous,pûtes
7,FR,Indicatif,passé simple,ils (elles),purent
7,FR,Conditionnel,Conditionnel présent,je,pourrais
7,FR,Conditionnel,Conditionnel présent,tu,pourrais
7,FR,Conditionnel,Conditionnel présent,"il (elle, on)",pourrait
7,FR,Conditionnel,Conditionnel présent,nous,pourrions
7,FR,Conditionnel,Conditionnel présent,vous,pourriez
7,FR,Conditionnel,Conditionnel présent,ils (elles),pourraient
7,FR,Subjonctif,Subjonctif présent,je,puisse
7,FR,Subjonctif,Subjonctif présent,tu,puisses
7,FR,Subjonctif,Subjonctif présent,"il (elle, on)",puisse
7,FR,Subjonctif,Subjonctif présent,nous,puissions
7,FR,Subjonctif,Subjonctif présent,vous,puissiez
7,FR,Subjonctif,Subjonctif présent,ils (elles),puissent
7,FR,Subjonctif,Subjonctif imparfait,je,pusse
7,FR,Subjonctif,Subjonctif imparfait,tu,pusses
7,FR,Subjonctif,Subjonctif imparfait,"il (elle, on)",pût
7,FR,Subjonctif,Subjonctif imparfait,nous,pussions
7,FR,Subjonctif,Subjonctif imparfait,vous,pussiez
7,FR,Subjonctif,Subjonctif imparfait,ils (elles),pussent
7,FR,Participe,Participe présent,,pouvant
7,FR,Participe,Participe passé,masculin singulier,pu
7,FR,Participe,Participe passé,masculin pluriel,pus
7,FR,Participe,Participe passé,feminin singulier,pue
7,FR,Participe,Participe passé,feminin pluriel,pues
7,FR,Indicatif,Passé composé,je,j'ai pu
7,FR,Indicatif,Passé composé,tu,as pu
7,FR,Indicatif,Passé composé,"il (elle, on)",a pu
7,FR,Indicatif,Passé composé,nous,avons pu
7,FR,Indicatif,Passé composé,vous,avez pu
7,FR,Indicatif,Passé composé,ils (elles),ont pu
7,ES,Indicativo,Imperfecto,tú,pí
7,ES,Indicativo,Imperfecto,él/ella,pías
7,ES,Indicativo,Imperfecto,vosotros,pió
7,ES,Indicativo,Imperfecto,ellos/ellas,píamos
7,ES,Indicativo,Pretérito pluscuamperfecto,yo,pido
7,ES,Indicativo,Pretérito pluscuamperfecto,tú,pido
7,ES,Indicativo,Pretérito pluscuamperfecto,él/ella,pido
7,ES,Indicativo,Pretérito pluscuamperfecto,nosotros,pido
7,ES,Indicativo,Pretérito pluscuamperfecto,vosotros,pido
7,ES,Indicativo,Pretérito pluscuamperfecto,ellos/ellas,pido
7,ES,Indicativo,Presente,yo,puedo
7,ES,Indicativo,Presente,tú,puedes
7,ES,Indicativo,Presente,él/ella,puede
7,ES,Indicativo,Presente,nosotros,podemos
7,ES,Indicativo,Presente,vosotros,podéis
7,ES,Indicativo,Presente,ellos/ellas,pueden
7,ES,Indicativo,pretérito perfecto compuesto,yo,podido
7,ES,Indicativo,pretérito perfecto compuesto,tú,podido
7,ES,Indicativo,pretérito perfecto compuesto,él/ella,podido
7,ES,Indicativo,pretérito perfecto compuesto,nosotros,podido
7,ES,Indicativo,pretérito perfecto compuesto,vosotros,podido
7,ES,Indicativo,pretérito perfecto compuesto,ellos/ellas,podido
7,ES,Indicativo,Imperfecto,yo,podía
7,ES,Indicativo,Imperfecto,tú,podías
7,ES,Indicativo,Imperfecto,él/ella,podía
7,ES,Indicativo,Imperfecto,nosotros,podíamos
7,ES,Indicativo,Imperfecto,vosotros,podíais
7,ES,Indicativo,Imperfecto,ellos/ellas,podían
7,ES,Indicativo,pretérito pluscuamperfecto,yo,podido
7,ES,Indicativo,pretérito pluscuamperfecto,tú,podido
7,ES,Indicativo,pretérito pluscuamperfecto,él/ella,podido
7,ES,Indicativo,pretérito pluscuamperfecto,nosotros,podido
7,ES,Indicativo,pretérito pluscuamperfecto,vosotros,podido
7,ES,Indicativo,pretérito pluscuamperfecto,ellos/ellas,podido
7,ES,Indicativo,Pretérito indefinido,yo,pude
7,ES,Indicativo,Pretérito indefinido,tú,pudiste
7,ES,Indicativo,Pretérito indefinido,él/ella,pudo
7,ES,Indicativo,Pretérito indefinido,nosotros,pudimos
7,ES,Indicativo,Pretérito indefinido,vosotros,pudisteis
7,ES,Indicativo,Pretérito indefinido,ellos/ellas,pudieron
7,ES,Indicativo,pretérito anterior,yo,podido
7,ES,Indicativo,pretérito anterior,tú,podido
7,ES,Indicativo,pretérito anterior,él/ella,podido
7,ES,Indicativo,pretérito anterior,nosotros,podido
7,ES,Indicativo,pretérito anterior,vosotros,podido
7,ES,Indicativo,pretérito anterior,ellos/ellas,podido
7,ES,Indicativo,Futuro,yo,podré
7,ES,Indicativo,Futuro,tú,podrás
7,ES,Indicativo,Futuro,él/ella,podrá
7,ES,Indicativo,Futuro,nosotros,podremos
7,ES,Indicativo,Futuro,vosotros,podréis
7,ES,Indicativo,Futuro,ellos/ellas,podrán
7,ES,Indicativo,futuro perfecto,yo,podido
7,ES,Indicativo,futuro perfecto,tú,podido
7,ES,Indicativo,futuro perfecto,él/ella,podido
7,ES,Indicativo,futuro perfecto,nosotros,podido
7,ES,Indicativo,futuro perfecto,vosotros,podido
7,ES,Indicativo,futuro perfecto,ellos/ellas,podido
7,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,tú,piese
7,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,él/ella,pieras
7,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,vosotros,piese
7,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,ellos/ellas,piéramos
7,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,yo,pido
7,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,tú,pido
7,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,él/ella,pido
